DATAFLOW,MEASURE: Measure,REGION_TYPE: Geography Level,ASGS_2016: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128011531: Sylvania - Taren Point,A: Annual,2020,17318,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128011602: Caringbah,A: Annual,2020,13148,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128011603: Caringbah South,A: Annual,2020,13007,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128011604: Cronulla - Kurnell - Bundeena,A: Annual,2020,25760,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128011605: Lilli Pilli - Port Hacking - Dolans Bay,A: Annual,2020,3272,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128011606: Woolaware - Burraneer,A: Annual,2020,8617,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021533: Heathcote - Waterfall,A: Annual,2020,6701,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021534: Illawong - Alfords Point,A: Annual,2020,10600,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021535: Menai - Lucas Heights - Woronora,A: Annual,2020,21678,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021536: Oyster Bay - Como - Jannali,A: Annual,2020,22260,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021537: Royal National Park,A: Annual,2020,28,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021538: Sutherland - Kirrawee,A: Annual,2020,22769,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021607: Engadine,A: Annual,2020,17578,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021608: Loftus - Yarrawarrah,A: Annual,2020,7445,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,128021609: Woronora Heights,A: Annual,2020,3517,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,197979799: Migratory - Offshore - Shipping (NSW),A: Annual,2020,0,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,199999499: No usual address (NSW),A: Annual,2020,0,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011001: Alfredton,A: Annual,2020,15037,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011002: Ballarat,A: Annual,2020,12099,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011003: Ballarat - North,A: Annual,2020,24614,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011004: Ballarat - South,A: Annual,2020,25649,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011005: Buninyong,A: Annual,2020,7723,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011006: Delacombe,A: Annual,2020,9238,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011007: Smythes Creek,A: Annual,2020,4115,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201011008: Wendouree - Miners Rest,A: Annual,2020,15173,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201021009: Bacchus Marsh Region,A: Annual,2020,6310,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201021010: Creswick - Clunes,A: Annual,2020,8131,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201021011: Daylesford,A: Annual,2020,9436,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201021012: Gordon (Vic.),A: Annual,2020,6076,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201031013: Avoca,A: Annual,2020,3370,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201031014: Beaufort,A: Annual,2020,4615,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201031015: Golden Plains - North,A: Annual,2020,4939,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201031016: Maryborough (Vic.),A: Annual,2020,8006,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,201031017: Maryborough Region,A: Annual,2020,5323,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011018: Bendigo,A: Annual,2020,14703,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011019: California Gully - Eaglehawk,A: Annual,2020,13252,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011020: East Bendigo - Kennington,A: Annual,2020,13720,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011021: Flora Hill - Spring Gully,A: Annual,2020,9833,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011022: Kangaroo Flat - Golden Square,A: Annual,2020,20744,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011023: Maiden Gully,A: Annual,2020,5593,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011024: Strathfieldsaye,A: Annual,2020,10328,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202011025: White Hills - Ascot,A: Annual,2020,14326,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202021026: Bendigo Region - South,A: Annual,2020,8119,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202021027: Castlemaine,A: Annual,2020,11347,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202021028: Castlemaine Region,A: Annual,2020,8898,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202021029: Heathcote,A: Annual,2020,4790,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202021030: Kyneton,A: Annual,2020,10359,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202021031: Woodend,A: Annual,2020,7607,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202031032: Bendigo Region - North,A: Annual,2020,4626,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,202031033: Loddon,A: Annual,2020,7003,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203011034: Bannockburn,A: Annual,2020,7594,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203011035: Golden Plains - South,A: Annual,2020,7601,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203011036: Winchelsea,A: Annual,2020,6094,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021037: Belmont,A: Annual,2020,14829,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021038: Corio - Norlane,A: Annual,2020,27622,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021039: Geelong,A: Annual,2020,13781,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021040: Geelong West - Hamlyn Heights,A: Annual,2020,21272,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021041: Grovedale,A: Annual,2020,31579,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021042: Highton,A: Annual,2020,23869,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021043: Lara,A: Annual,2020,20938,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021044: Leopold,A: Annual,2020,13921,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021045: Newcomb - Moolap,A: Annual,2020,15089,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021046: Newtown (Vic.),A: Annual,2020,10945,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203021047: North Geelong - Bell Park,A: Annual,2020,15757,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203031048: Clifton Springs,A: Annual,2020,15909,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203031049: Lorne - Anglesea,A: Annual,2020,5615,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203031050: Ocean Grove - Barwon Heads,A: Annual,2020,29382,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203031051: Portarlington,A: Annual,2020,8541,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203031052: Point Lonsdale - Queenscliff,A: Annual,2020,4746,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,203031053: Torquay,A: Annual,2020,22773,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011054: Alexandra,A: Annual,2020,6645,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011055: Euroa,A: Annual,2020,6574,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011056: Kilmore - Broadford,A: Annual,2020,15838,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011057: Mansfield (Vic.),A: Annual,2020,9756,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011058: Nagambie,A: Annual,2020,4414,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011059: Seymour,A: Annual,2020,6439,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011060: Seymour Region,A: Annual,2020,4391,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011061: Upper Yarra Valley,A: Annual,2020,196,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204011062: Yea,A: Annual,2020,3831,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204021063: Benalla,A: Annual,2020,10492,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204021064: Benalla Region,A: Annual,2020,3722,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204021065: Rutherglen,A: Annual,2020,4082,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204021066: Wangaratta,A: Annual,2020,19440,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204021067: Wangaratta Region,A: Annual,2020,9757,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031068: Beechworth,A: Annual,2020,4912,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031069: Bright - Mount Beauty,A: Annual,2020,8651,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031070: Chiltern - Indigo Valley,A: Annual,2020,3186,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031071: Myrtleford,A: Annual,2020,4791,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031072: Towong,A: Annual,2020,6074,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031073: West Wodonga,A: Annual,2020,15556,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031074: Wodonga,A: Annual,2020,27106,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,204031075: Yackandandah,A: Annual,2020,4757,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205011076: Drouin,A: Annual,2020,19220,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205011077: Mount Baw Baw Region,A: Annual,2020,6193,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205011078: Trafalgar (Vic.),A: Annual,2020,8131,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205011079: Warragul,A: Annual,2020,21425,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021080: Alps - East,A: Annual,2020,3,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021081: Bairnsdale,A: Annual,2020,15592,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021082: Bruthen - Omeo,A: Annual,2020,8281,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021083: Lake King,A: Annual,2020,0,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021084: Lakes Entrance,A: Annual,2020,10580,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021085: Orbost,A: Annual,2020,6461,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205021086: Paynesville,A: Annual,2020,6913,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031087: Foster,A: Annual,2020,9233,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031088: French Island,A: Annual,2020,114,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031089: Korumburra,A: Annual,2020,9757,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031090: Leongatha,A: Annual,2020,11473,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031091: Phillip Island,A: Annual,2020,12118,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031092: Wilsons Promontory,A: Annual,2020,13,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205031093: Wonthaggi - Inverloch,A: Annual,2020,25102,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205041094: Churchill,A: Annual,2020,11706,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205041095: Moe - Newborough,A: Annual,2020,16844,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205041096: Morwell,A: Annual,2020,14004,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205041097: Traralgon,A: Annual,2020,28436,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205041098: Yallourn North - Glengarry,A: Annual,2020,4753,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205051099: Alps - West,A: Annual,2020,24,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205051100: Longford - Loch Sport,A: Annual,2020,4576,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205051101: Maffra,A: Annual,2020,14499,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205051102: Rosedale,A: Annual,2020,4793,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205051103: Sale,A: Annual,2020,15302,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,205051104: Yarram,A: Annual,2020,5505,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206011105: Brunswick,A: Annual,2020,30506,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206011106: Brunswick East,A: Annual,2020,14473,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206011107: Brunswick West,A: Annual,2020,15883,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206011108: Coburg,A: Annual,2020,29463,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206011109: Pascoe Vale South,A: Annual,2020,11125,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206021110: Alphington - Fairfield,A: Annual,2020,10220,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206021111: Northcote,A: Annual,2020,28242,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206021112: Thornbury,A: Annual,2020,20633,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206031113: Ascot Vale,A: Annual,2020,16721,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206031114: Essendon - Aberfeldie,A: Annual,2020,31378,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206031115: Flemington,A: Annual,2020,11371,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,206031116: Moonee Ponds,A: Annual,2020,16465,PSNS: Persons
