suburb,year,address,bedrooms,contract date,price,block size,source,purpose
Braddon,2021,7 Donaldson Street *,2,21/06/2021,"$775,500",–,Allhomes Record,–
Braddon,2021,81/7 Donaldson Street,–,24/06/2021,"$775,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,2,18/03/2021,"$775,500",–,Allhomes Record,–
Braddon,2021,49/7 Donaldson Street,–,25/02/2021,"$775,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,82/7 Donaldson Street,–,31/03/2021,"$775,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,2,09/04/2021,"$775,500",–,Allhomes Record,–
Braddon,2021,10/32 Mort Street,–,22/02/2021,"$775,000",1537m2,Government Record,Multiple unit dwelling
Braddon,2021,210/32 Mort Street *,3,22/02/2021,"$775,000",1533m2,Allhomes Record,–
Braddon,2021,3/16 Lonsdale Street,–,08/04/2021,"$769,990",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,204/16 Lonsdale Street *,2,01/06/2021,"$769,000",0m2,Allhomes Record,–
Braddon,2021,6/16 Lonsdale Street,–,01/06/2021,"$769,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,70/7 Donaldson Street,–,09/06/2021,"$765,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,71/7 Donaldson Street,–,24/02/2021,"$765,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,32/30 Ijong Street *,2,30/08/2021,"$760,000",3735m2,Allhomes Record,–
Braddon,2021,*,3,17/06/2021,"$756,000",–,Allhomes Record,–
Braddon,2021,7 Donaldson Street *,2,17/05/2021,"$755,500",–,Allhomes Record,–
Braddon,2021,59/7 Donaldson Street,–,17/05/2021,"$755,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,58/7 Donaldson Street,–,28/05/2021,"$755,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,80/7 Donaldson Street,–,23/04/2021,"$755,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,602/53 Mort Street *,3,24/09/2021,"$750,000",0m2,Allhomes Record,–
Braddon,2021,405/24 Girrahween Street *,2,09/06/2021,"$745,000",0m2,Allhomes Record,–
Braddon,2021,49/24 Girrahween Street,–,09/06/2021,"$745,000",2299m2,Government Record,Multiple unit dwelling
Braddon,2021,61/1 Elouera Street,2,20/05/2021,"$740,000",289m2,Combined Record,Multiple unit dwelling
Braddon,2021,179/106 Northbourne Avenue,–,27/07/2021,"$740,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,32/16 Lonsdale Street,–,09/06/2021,"$739,900",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,18/80 Torrens Street,–,12/05/2021,"$738,000",3292m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,3,30/03/2021,"$730,500",–,Allhomes Record,–
Braddon,2021,38/7 Donaldson Street,–,24/03/2021,"$730,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,24/30 Ijong Street,–,19/06/2021,"$727,000",3735m2,Government Record,Multiple unit dwelling
Braddon,2021,112/7 Donaldson Street,–,11/03/2021,"$725,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,183/43 Currong Street North,–,18/05/2021,"$722,888",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,904/45 Ainslie Avenue *,2,18/06/2021,"$722,888",0m2,Allhomes Record,–
Braddon,2021,21/18 Dooring Street *,2,24/09/2021,"$722,000",–,Allhomes Record,–
Braddon,2021,115/7 Donaldson Street,–,09/07/2021,"$720,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,54/11 Fawkner Street,3,14/05/2021,"$720,000",5226m2,Combined Record,Multiple unit dwelling
Braddon,2021,114/7 Donaldson Street,–,15/07/2021,"$720,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,2,23/07/2021,"$720,000",–,Allhomes Record,–
Braddon,2021,23/11 Fawkner Street,–,12/05/2021,"$720,000",5226m2,Government Record,Multiple unit dwelling
Braddon,2021,4/16 Lonsdale Street,–,26/03/2021,"$719,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,113/7 Donaldson Street,–,16/04/2021,"$716,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,25/7 Donaldson Street,–,03/03/2021,"$715,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,37/7 Donaldson Street,–,23/02/2021,"$715,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,2,21/04/2021,"$715,500",–,Allhomes Record,–
Braddon,2021,27/7 Donaldson Street,–,21/04/2021,"$715,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,29/27 Lonsdale Street,–,16/04/2021,"$710,000",3763m2,Government Record,Multiple unit dwelling
Braddon,2021,707/104 Northbourne Avenue *,2,16/04/2021,"$710,000",0m2,Allhomes Record,–
Braddon,2021,17/106 Northbourne Avenue,–,16/04/2021,"$710,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,2,26/05/2021,"$705,500",–,Allhomes Record,–
Braddon,2021,10/7 Donaldson Street,–,26/05/2021,"$705,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,7 Donaldson Street *,2,26/08/2021,"$705,500",–,Allhomes Record,–
Braddon,2021,719/45 Ainslie Avenue *,2,23/09/2021,"$704,000",0m2,Allhomes Record,–
Braddon,2021,59/106 Northbourne Avenue,–,11/05/2021,"$700,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,407/102 Northbourne Avenue *,2,11/05/2021,"$700,000",0m2,Allhomes Record,–
Braddon,2021,224/43 Currong Street North,–,21/04/2021,"$700,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,17/7 Donaldson Street,–,12/04/2021,"$690,500",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,*,2,22/06/2021,"$690,000",–,Allhomes Record,–
Braddon,2021,43/30 Lonsdale Street,–,20/04/2021,"$690,000",2508m2,Government Record,Multiple unit dwelling
Braddon,2021,217/43 Currong Street North,–,20/05/2021,"$690,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,110/1 Elouera Street *,2,23/02/2021,"$685,000",0m2,Allhomes Record,–
Braddon,2021,10/1 Elouera Street,–,23/02/2021,"$685,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,216/43 Currong Street North,–,13/04/2021,"$683,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,2/63A Torrens Street,2,19/06/2021,"$680,000",1533m2,Combined Record,Multiple unit dwelling
Braddon,2021,14/7 Donaldson Street,–,30/03/2021,"$680,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,49/30 Lonsdale Street,–,11/03/2021,"$675,000",2508m2,Government Record,Multiple unit dwelling
Braddon,2021,*,2,27/05/2021,"$670,000",–,Allhomes Record,–
Braddon,2021,301/43 Currong Street North,–,27/05/2021,"$670,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,Currong Street *,2,04/08/2021,"$658,000",–,Allhomes Record,–
Braddon,2021,25/43 Ijong Street,–,19/05/2021,"$652,000",3502m2,Government Record,Multiple unit dwelling
Braddon,2021,218/43 Currong Street North,–,05/02/2021,"$650,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,134/43 Currong Street North,–,13/07/2021,"$650,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,192/106 Northbourne Avenue,–,03/03/2021,"$644,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,403/47 Currong Street North *,2,26/08/2021,"$640,000",0m2,Allhomes Record,–
Braddon,2021,24/16 Lonsdale Street,–,05/05/2021,"$639,900",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,212/43 Currong Street North,–,16/07/2021,"$639,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,Currong Street *,2,01/09/2021,"$636,000",–,Allhomes Record,–
Braddon,2021,29/32 Mort Street,–,28/04/2021,"$635,000",1537m2,Government Record,Multiple unit dwelling
Braddon,2021,49/60 Henty Street,2,12/07/2021,"$632,000",3359m2,Combined Record,Multiple unit dwelling
Braddon,2021,12/24 Ijong Street,–,20/05/2021,"$630,000",1788m2,Government Record,Multiple unit dwelling
Braddon,2021,*,2,21/06/2021,"$630,000",–,Allhomes Record,–
Braddon,2021,18/43 Currong Street North,–,05/05/2021,"$630,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,407/104 Northbourne Avenue *,2,04/02/2021,"$626,000",0m2,Allhomes Record,–
Braddon,2021,68/106 Northbourne Avenue,–,04/02/2021,"$626,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,8/30 Lonsdale Street,–,16/04/2021,"$622,000",2508m2,Government Record,Multiple unit dwelling
Braddon,2021,276/43 Currong Street North,–,28/04/2021,"$620,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,229/43 Currong Street North,–,05/07/2021,"$620,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,318/43 Currong Street *,2,28/04/2021,"$620,000",0m2,Allhomes Record,–
Braddon,2021,230/43 Currong Street North,–,05/07/2021,"$620,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,4/65 Ainslie Avenue,–,07/06/2021,"$615,000",4645m2,Government Record,Multiple unit dwelling
Braddon,2021,331/43 Currong Street North,–,31/03/2021,"$615,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,613/43 Currong Street North *,2,01/04/2021,"$615,000",25632m2,Allhomes Record,–
Braddon,2021,12/80 Torrens Street,–,25/03/2021,"$612,500",3292m2,Government Record,Multiple unit dwelling
Braddon,2021,12/56 Ijong Street *,2,25/03/2021,"$612,500",0m2,Allhomes Record,–
Braddon,2021,724/1 Elouera Street *,2,09/07/2021,"$610,000",0m2,Allhomes Record,–
Braddon,2021,199/1 Elouera Street,–,09/07/2021,"$610,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,322/43 Currong Street North,–,09/02/2021,"$608,888",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,708/102 Northbourne Avenue *,2,19/02/2021,"$607,000",–,Allhomes Record,–
Braddon,2021,7/106 Northbourne Avenue,–,19/02/2021,"$607,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,711/1 Elouera Street *,2,23/07/2021,"$607,000",0m2,Allhomes Record,–
Braddon,2021,186/1 Elouera Street,–,09/08/2021,"$607,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,2/79 Torrens Street,–,13/01/2021,"$600,000",1073m2,Government Record,Multiple unit dwelling
Braddon,2021,7/13 Lowanna Street,–,17/03/2021,"$600,000",846m2,Government Record,Multiple unit dwelling
Braddon,2021,713/86-88 Northbourne Avenue *,2,24/09/2021,"$595,000",0m2,Allhomes Record,–
Braddon,2021,190/1 Elouera Street,–,15/04/2021,"$595,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,Currong Street *,2,04/01/2021,"$590,000",–,Allhomes Record,–
Braddon,2021,58/32 Mort Street,–,11/05/2021,"$590,000",1537m2,Government Record,Multiple unit dwelling
Braddon,2021,1/60 Henty Street,–,23/04/2021,"$585,000",3359m2,Government Record,Multiple unit dwelling
Braddon,2021,47/1 Elouera Street,–,22/07/2021,"$585,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,221/43 Currong Street North,–,05/05/2021,"$585,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,229/1 Elouera Street *,2,22/07/2021,"$585,000",0m2,Allhomes Record,–
Braddon,2021,39/16 Lonsdale Street,–,12/05/2021,"$580,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,10/43 Ipima Street *,2,20/01/2021,"$579,000",0m2,Allhomes Record,–
Braddon,2021,10/107 Limestone Avenue,–,28/01/2021,"$579,000",2304m2,Government Record,Multiple unit dwelling
Braddon,2021,73/32 Torrens Street,–,11/03/2021,"$575,000",5922m2,Government Record,Multiple unit dwelling
Braddon,2021,6/13 Lowanna Street,–,18/03/2021,"$575,000",846m2,Government Record,Multiple unit dwelling
Braddon,2021,6/13 Burra Place *,2,18/03/2021,"$575,000",0m2,Allhomes Record,–
Braddon,2021,20/60 Henty Street,–,19/05/2021,"$570,000",3359m2,Government Record,Multiple unit dwelling
Braddon,2021,60 Henty Street *,2,19/05/2021,"$570,000",0m2,Allhomes Record,–
Braddon,2021,44/7 Donaldson Street,–,19/04/2021,"$568,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,324/24 Lonsdale Street *,2,06/05/2021,"$565,500",0m2,Allhomes Record,–
Braddon,2021,62/24 Lonsdale Street,–,06/05/2021,"$565,500",5012m2,Government Record,Multiple unit dwelling
Braddon,2021,26/21 Ijong Street,2,07/06/2021,"$563,000",2627m2,Combined Record,Multiple unit dwelling
Braddon,2021,106/24 Lonsdale Street,–,16/06/2021,"$557,050",5012m2,Government Record,Multiple unit dwelling
Braddon,2021,45/30 Lonsdale Street,–,16/07/2021,"$551,000",2508m2,Government Record,Multiple unit dwelling
Braddon,2021,511/86-88 Northbourne Avenue *,2,20/07/2021,"$550,000",4181m2,Allhomes Record,–
Braddon,2021,11/62 Henty Street,–,03/06/2021,"$550,000",6129m2,Government Record,Multiple unit dwelling
Braddon,2021,*,2,01/07/2021,"$550,000",–,Allhomes Record,–
Braddon,2021,100/86 Northbourne Avenue,–,20/07/2021,"$550,000",4181m2,Government Record,Multiple unit dwelling
Braddon,2021,95/160 Northbourne Avenue,–,03/06/2021,"$546,000",4624m2,Government Record,Multiple unit dwelling
Braddon,2021,1/86 Northbourne Avenue,2,15/07/2021,"$545,000",4181m2,Combined Record,Multiple unit dwelling
Braddon,2021,76-10 Ipima Street *,2,12/08/2021,"$545,000",–,Allhomes Record,–
Braddon,2021,222/43 Currong Street North,–,07/04/2021,"$542,000",9708m2,Government Record,Multiple unit dwelling
Braddon,2021,108/47 Currong Street North *,2,29/04/2021,"$542,000",0m2,Allhomes Record,–
Braddon,2021,11/16 Lonsdale Street,–,20/05/2021,"$539,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,37/16 Lonsdale Street,–,26/07/2021,"$539,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,8/1 Elouera Street *,–,25/01/2021,"$538,000",0m2,Allhomes Record,–
Braddon,2021,27/16 Lonsdale Street,–,29/07/2021,"$537,300",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,204/27 Lonsdale Street *,1,23/09/2021,"$535,000",0m2,Allhomes Record,–
Braddon,2021,38/16 Lonsdale Street,–,14/05/2021,"$534,900",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,128/106 Northbourne Avenue,–,03/06/2021,"$531,500",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,703/51 Mort Street *,2,03/06/2021,"$531,500",0m2,Allhomes Record,–
Braddon,2021,21/43 Ijong Street,–,28/05/2021,"$530,000",3502m2,Government Record,Multiple unit dwelling
Braddon,2021,10/24 Lonsdale Street,–,24/08/2021,"$530,000",5012m2,Government Record,Multiple unit dwelling
Braddon,2021,39/27 Lonsdale Street,–,31/03/2021,"$530,000",3763m2,Government Record,Multiple unit dwelling
Braddon,2021,210/27 Lonsdale Street *,1,31/03/2021,"$530,000",0m2,Allhomes Record,–
Braddon,2021,34/16 Lonsdale Street,–,18/05/2021,"$529,900",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,3/35 Torrens Street,–,15/04/2021,"$525,000",2299m2,Government Record,Multiple unit dwelling
Braddon,2021,207/22-24 Lonsdale Street *,2,20/09/2021,"$520,000",–,Allhomes Record,–
Braddon,2021,20/16 Lonsdale Street,–,20/05/2021,"$520,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,33/28-30 Lonsdale Street *,1,17/09/2021,"$520,000",0m2,Allhomes Record,–
Braddon,2021,135/86 Northbourne Avenue,–,07/07/2021,"$520,000",4181m2,Government Record,Multiple unit dwelling
Braddon,2021,17/16 Lonsdale Street,–,20/05/2021,"$519,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,6/30 Lonsdale Street *,1,03/08/2021,"$518,000",0m2,Allhomes Record,–
Braddon,2021,9/21 Ijong Street,–,16/03/2021,"$512,000",2627m2,Government Record,Multiple unit dwelling
Braddon,2021,33/60 Henty Street,2,14/04/2021,"$511,000",3359m2,Combined Record,Multiple unit dwelling
Braddon,2021,6/24 Lonsdale Street,–,10/05/2021,"$500,000",5012m2,Government Record,Multiple unit dwelling
Braddon,2021,449/22-24 Lonsdale Street *,2,10/05/2021,"$500,000",–,Allhomes Record,–
Braddon,2021,22/16 Lonsdale Street,–,17/05/2021,"$499,000",1254m2,Government Record,Multiple unit dwelling
Braddon,2021,317/27 Lonsdale Street *,1,13/04/2021,"$497,500",0m2,Allhomes Record,–
Braddon,2021,68/27 Lonsdale Street,–,13/04/2021,"$497,500",3763m2,Government Record,Multiple unit dwelling
Braddon,2021,408/24 Lonsdale Street *,2,01/06/2021,"$495,000",0m2,Allhomes Record,–
Braddon,2021,127/106 Northbourne Avenue,–,14/04/2021,"$495,000",2090m2,Government Record,Multiple unit dwelling
Braddon,2021,703/53 Mort Street *,1,14/04/2021,"$495,000",0m2,Allhomes Record,–
Braddon,2021,47/24 Lonsdale Street,–,01/06/2021,"$495,000",5012m2,Government Record,Multiple unit dwelling
Braddon,2021,24/24 Lonsdale Street,–,01/04/2021,"$495,000",5012m2,Government Record,Multiple unit dwelling
Braddon,2021,30/16 Wakefield Avenue,–,26/02/2021,"$490,000",5900m2,Government Record,Multiple unit dwelling
Braddon,2021,204/17 Dooring Street *,2,26/02/2021,"$490,000",0m2,Allhomes Record,–
Braddon,2021,114/160 Northbourne Avenue,–,21/06/2021,"$490,000",4624m2,Government Record,Multiple unit dwelling
Braddon,2021,25/86 Northbourne Avenue,–,16/04/2021,"$490,000",4181m2,Government Record,Multiple unit dwelling
Braddon,2021,106/86-88 Northbourne Avenue *,2,16/04/2021,"$490,000",0m2,Allhomes Record,–
Braddon,2021,2/50 Lowanna Street,–,01/06/2021,"$485,000",2118m2,Government Record,Multiple unit dwelling
Braddon,2021,3/7 Lowanna Street *,1,17/06/2021,"$479,000",0m2,Allhomes Record,–
Braddon,2021,701/104 Northbourne Avenue *,1,19/08/2021,"$479,000",0m2,Allhomes Record,–
Braddon,2021,3/63 Ijong Street,–,05/07/2021,"$479,000",857m2,Government Record,Multiple unit dwelling
Braddon,2021,414/86-88 Northbourne Avenue *,2,24/06/2021,"$475,000",0m2,Allhomes Record,–
Braddon,2021,504/32 Mort Street *,1,01/03/2021,"$475,000",0m2,Allhomes Record,–
Braddon,2021,158/1 Elouera Street,–,19/05/2021,"$475,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,614/1 Elouera Street *,2,19/05/2021,"$475,000",0m2,Allhomes Record,–
Braddon,2021,85/86 Northbourne Avenue,–,24/06/2021,"$475,000",4181m2,Government Record,Multiple unit dwelling
Braddon,2021,39/32 Mort Street,–,01/03/2021,"$475,000",1537m2,Government Record,Multiple unit dwelling
Braddon,2021,37/38 Mort Street *,1,16/09/2021,"$475,000",0m2,Allhomes Record,–
Braddon,2021,160/16 Wakefield Avenue,–,21/04/2021,"$475,000",5900m2,Government Record,Multiple unit dwelling
Braddon,2021,64/11 Fawkner Street,2,13/01/2021,"$471,750",5226m2,Combined Record,Multiple unit dwelling
Braddon,2021,30 Lonsdale Street *,1,07/05/2021,"$470,000",0m2,Allhomes Record,–
Braddon,2021,38/30 Lonsdale Street,–,07/05/2021,"$470,000",2508m2,Government Record,Multiple unit dwelling
Braddon,2021,127/1 Elouera Street,–,12/08/2021,"$470,000",289m2,Government Record,Multiple unit dwelling
Braddon,2021,141/7 Donaldson Street,–,16/04/2021,"$470,000",8207m2,Government Record,Multiple unit dwelling
Braddon,2021,514/1 Elouera Street *,2,12/08/2021,"$470,000",0m2,Allhomes Record,–
Braddon,2021,18/18 Batman Street *,1,14/07/2021,"$468,000",0m2,Allhomes Record,–
Braddon,2021,18/65 Ainslie Avenue,–,14/07/2021,"$468,000",4645m2,Government Record,Multiple unit dwelling
